-0.643604,2.980809,1.090871,-0.568082,-0.193260
-0.666596,2.939393,1.106333,-0.562177,-0.202449
-0.692392,2.964831,1.059732,-0.538888,-0.211336
-0.668926,2.938851,1.087608,-0.563702,-0.149731
-0.653969,2.963828,1.120591,-0.599548,-0.182897
-0.664440,2.954254,1.138526,-0.566161,-0.232436
-0.637758,2.958424,1.063816,-0.587929,-0.229148
-0.663047,2.937377,1.140504,-0.602474,-0.234955
-0.653268,2.941565,1.084790,-0.595024,-0.244631
-0.648751,2.948297,1.050013,-0.555617,-0.204168
-0.640263,2.944978,1.061754,-0.575558,-0.175825
-0.682756,2.945300,1.075212,-0.549407,-0.207501
-0.706157,2.972484,1.134513,-0.555777,-0.171452
-0.700444,2.956721,1.123246,-0.576082,-0.215436
-0.656430,2.935356,1.119942,-0.541342,-0.184361
-0.647858,2.966470,1.148035,-0.599074,-0.145691
-0.637378,2.967041,1.128475,-0.588589,-0.282057
-0.634875,2.963122,1.093415,-0.573197,-0.238932
-0.686339,2.960254,1.130587,-0.561376,-0.209669
-0.667483,2.965296,1.107497,-0.560971,-0.167195
-0.641824,2.981881,1.135162,-0.572962,-0.225277
-0.679374,2.973756,1.053694,-0.594526,-0.219302
-0.665492,2.944003,1.047602,-0.587943,-0.169512
-0.700355,2.954206,1.149030,-0.564642,-0.172191
-0.627522,2.977019,1.052581,-0.598007,-0.197080
-0.676840,2.986805,1.086398,-0.562022,-0.227614
-0.633773,2.937320,1.052459,-0.593269,-0.182467
-0.657178,2.932329,1.074939,-0.560633,-0.195501
-0.660354,2.936921,1.084112,-0.556907,-0.160538
-0.684907,2.939919,1.139438,-0.549100,-0.229605
-0.641038,2.948624,1.153344,-0.599072,-0.284760
-0.661958,2.940832,1.054530,-0.580967,-0.191285
-0.657198,2.956412,1.152877,-0.540238,-0.219603
-0.595156,2.967608,1.056933,-0.599983,-0.225100
-0.662206,2.958749,1.089498,-0.543658,-0.234556
-0.638163,2.978969,1.050292,-0.554078,-0.156448
-0.690491,2.973661,1.156661,-0.607654,-0.152484
-0.625361,2.938925,1.063180,-0.558618,-0.264427
-0.676649,2.955098,1.090006,-0.572876,-0.149658
-0.680229,2.956648,1.112461,-0.582306,-0.214366
-0.633802,2.943919,1.131706,-0.564477,-0.213653
-0.636795,2.945467,1.081271,-0.571846,-0.230173
-0.618025,2.962429,1.153172,-0.542520,-0.175255
-0.679125,2.943413,1.122022,-0.553916,-0.145524
-0.680141,2.972314,1.078641,-0.562669,-0.187095
-0.636724,2.968853,1.111378,-0.574937,-0.157469
-0.644047,2.947416,1.133181,-0.577350,-0.256314
-0.692033,2.947518,1.087354,-0.552325,-0.160411
-0.614905,2.975011,1.115092,-0.592700,-0.209602
-0.663913,2.976462,1.102751,-0.573589,-0.149386
-0.668917,2.935941,1.084690,-0.553511,-0.213212
-0.631542,2.933272,1.086029,-0.598192,-0.155675
-0.712727,2.953452,1.051049,-0.570196,-0.217856
-0.663389,2.956545,1.041902,-0.538654,-0.160638
-0.675331,2.935587,1.088516,-0.549825,-0.210340
-0.688978,2.975381,1.071618,-0.561331,-0.243784
-0.658029,2.957820,1.173350,-0.587097,-0.178520
-0.614383,2.964375,1.100635,-0.592573,-0.247120
-0.662426,2.940697,1.055293,-0.597326,-0.250337
-0.647078,2.978617,1.048200,-0.577143,-0.146406
-0.607712,2.938996,1.124780,-0.554826,-0.165248
-0.625125,2.956059,1.078728,-0.608622,-0.204467
-0.637774,2.958915,1.059895,-0.562975,-0.251252
-0.707989,2.963869,1.144974,-0.540818,-0.200692
-0.628202,2.958180,1.090362,-0.574305,-0.195848
-0.641105,2.945209,1.045684,-0.606661,-0.207929
-0.635082,2.947304,1.075567,-0.576049,-0.275273
-0.644375,2.966082,1.141479,-0.585997,-0.173307
-0.689429,2.937495,1.132632,-0.582133,-0.208704
-0.651412,2.952419,1.088929,-0.590554,-0.240612
-0.633801,2.962883,1.134181,-0.594583,-0.170864
-0.629007,2.952712,1.135250,-0.596880,-0.159843
-0.696513,2.968165,1.091755,-0.571073,-0.204095
-0.653022,2.939207,1.095549,-0.602945,-0.171290
-0.670774,2.947870,1.156312,-0.559665,-0.167273
-0.616601,2.945580,1.097583,-0.566101,-0.244135
-0.620062,2.957909,1.146226,-0.583794,-0.203066
-0.690138,2.981732,1.103849,-0.573424,-0.126822
-0.659842,2.942562,1.111370,-0.550548,-0.247408
-0.627864,2.970339,1.124583,-0.599021,-0.168207
-0.633457,2.974901,1.117224,-0.591275,-0.166989
-0.644270,2.971277,1.124472,-0.573018,-0.205923
-0.671147,2.957095,1.093905,-0.577006,-0.201434
-0.690566,2.941656,1.066867,-0.587590,-0.253145
-0.646725,2.965558,1.084752,-0.599327,-0.204462
-0.675131,2.948826,1.090190,-0.577413,-0.237613
-0.631722,2.954925,1.107902,-0.558809,-0.162515
-0.669394,2.972646,1.138310,-0.554693,-0.213025
-0.697278,2.951050,1.051686,-0.611840,-0.200668
-0.653730,2.960357,1.116999,-0.590552,-0.181703
-0.657505,2.934738,1.146914,-0.582004,-0.142567
-0.646286,2.944493,1.135844,-0.564543,-0.220418
-0.680635,2.945074,1.060905,-0.598050,-0.201778
-0.621241,2.946337,1.114543,-0.567843,-0.232964
-0.613655,2.967411,1.089802,-0.572707,-0.217912
-0.654443,2.938310,1.117502,-0.554289,-0.147182
-0.658314,2.931865,1.141881,-0.598981,-0.196807
-0.699275,2.946135,1.138873,-0.563850,-0.184096
-0.660147,2.964099,1.049462,-0.545219,-0.213503
-0.622445,2.981950,1.137117,-0.566543,-0.180307
-0.634685,2.965600,1.095219,-0.581721,-0.179471
-0.658298,2.942732,1.061443,-0.591775,-0.247193
-0.653573,2.962294,1.075983,-0.589386,-0.174553
-0.697062,2.956882,1.101926,-0.603065,-0.240406
-0.671546,2.952211,1.124512,-0.562102,-0.161079
-0.717950,2.937217,1.136862,-0.602495,-0.141166
-0.661944,2.934786,1.089750,-0.583568,-0.119671
-0.639181,2.943982,1.129465,-0.559669,-0.176058
-0.693852,2.968182,1.103971,-0.570738,-0.183751
-0.654362,2.936468,1.103587,-0.555678,-0.159478
-0.656771,2.941871,1.105035,-0.545712,-0.176218
-0.636170,2.965735,1.113048,-0.592226,-0.167455
-0.670136,2.951204,1.091770,-0.563932,-0.172180
-0.684530,2.975153,1.061926,-0.564021,-0.228134
-0.650319,2.967854,1.076675,-0.585777,-0.176851
-0.647050,2.963156,1.100411,-0.568015,-0.225369
-0.603333,2.934169,1.114221,-0.536076,-0.232504
-0.673502,2.951284,1.063212,-0.549922,-0.150855
-0.620116,2.954595,1.081525,-0.553557,-0.245657
-0.710107,2.941673,1.119927,-0.565782,-0.227741
-0.704530,2.958712,1.109866,-0.560018,-0.192931
-0.675316,2.933134,1.079521,-0.555833,-0.182944
-0.644037,2.975247,1.108083,-0.558872,-0.213938
-0.641722,2.948552,1.061003,-0.606208,-0.122689
-0.673306,2.967415,1.108861,-0.581049,-0.210296
-0.644965,2.940396,1.139981,-0.576341,-0.243775
-0.634474,2.951414,1.112030,-0.582238,-0.196280
-0.667054,2.953903,1.140873,-0.573929,-0.160577
-0.641353,2.942784,1.104358,-0.551803,-0.222373
-0.666931,2.959240,1.130093,-0.546708,-0.251046
-0.646496,2.961574,1.119120,-0.592210,-0.159105
-0.624916,2.945412,1.067440,-0.596312,-0.199948
-0.631337,2.965465,1.122874,-0.538584,-0.190455
-0.641197,2.943177,1.104612,-0.557858,-0.166604
-0.673068,2.947324,1.055192,-0.586000,-0.217298
-0.638150,2.962876,1.133378,-0.583208,-0.238223
-0.647544,2.959331,1.118469,-0.575399,-0.247870
-0.667320,2.941713,1.134187,-0.588765,-0.134898
-0.631203,2.957132,1.102484,-0.578656,-0.191013
-0.686271,2.976877,1.093482,-0.568807,-0.223965
-0.668779,2.963710,1.129080,-0.581698,-0.152121
-0.651058,2.941340,1.141833,-0.581038,-0.169865
-0.667393,2.958681,1.131990,-0.571419,-0.218512
-0.692198,2.960426,1.075307,-0.586208,-0.137797
-0.622491,2.952777,1.050463,-0.596728,-0.220323
-0.663198,2.942855,1.088659,-0.565585,-0.227909
-0.635318,2.983556,1.124690,-0.560912,-0.182701
-0.671439,2.961980,1.097167,-0.588208,-0.177487
-0.680002,2.938043,1.120347,-0.583050,-0.200263
-0.692080,2.947470,1.069771,-0.582320,-0.139352
-0.674082,2.929953,1.133184,-0.572283,-0.231829
-0.658890,2.959134,1.147684,-0.609079,-0.140507
-0.681840,2.961319,1.105766,-0.553180,-0.231045
-0.623304,2.951263,1.105907,-0.543330,-0.181742
-0.692597,2.965970,1.123845,-0.573460,-0.247762
-0.630608,2.955604,1.127582,-0.559387,-0.171665
-0.675439,2.966196,1.059144,-0.535594,-0.177748
-0.696478,2.959734,1.057650,-0.574248,-0.250349
-0.684156,2.967938,1.118155,-0.595625,-0.153203
-0.665843,2.948227,1.114925,-0.604634,-0.223193
-0.673402,2.947030,1.120424,-0.589285,-0.156346
-0.687331,2.970250,1.062192,-0.593908,-0.154656
-0.697913,2.950651,1.121104,-0.562719,-0.173000
-0.655696,2.963013,1.084666,-0.571175,-0.149398
-0.660088,2.952645,1.128958,-0.567465,-0.151434
-0.672974,2.957110,1.090766,-0.558089,-0.209417
-0.628420,2.967179,1.105500,-0.592743,-0.260869
-0.607460,2.958186,1.105951,-0.591430,-0.190709
-0.621120,2.954177,1.067049,-0.587403,-0.208790
-0.685071,2.947984,1.068048,-0.555532,-0.213110
-0.616864,2.974597,1.062550,-0.576515,-0.220151
-0.665725,2.963913,1.067818,-0.549257,-0.226157
-0.664646,2.949684,1.083475,-0.582700,-0.227313
-0.706231,2.980586,1.048976,-0.568671,-0.221396
-0.665592,2.975357,1.065169,-0.569441,-0.189545
-0.692430,2.955871,1.056986,-0.610337,-0.227384
-0.656172,2.971269,1.053750,-0.578781,-0.148249
-0.678509,2.942506,1.107549,-0.554077,-0.183960
-0.655591,2.954930,1.110215,-0.580619,-0.189590
-0.608576,2.946141,1.073390,-0.586521,-0.259661
-0.658490,2.964620,1.067798,-0.560797,-0.160082
-0.607274,2.956521,1.079193,-0.582233,-0.217419
-0.691830,2.952821,1.078891,-0.539022,-0.204912
-0.647930,2.963437,1.094615,-0.574843,-0.185674
-0.674750,2.970857,1.099446,-0.574838,-0.226078
-0.684606,2.940517,1.105742,-0.598353,-0.227757
-0.650864,2.928965,1.179451,-0.556802,-0.194354
-0.658697,2.971923,1.069146,-0.549115,-0.235726
-0.628028,2.956670,1.100819,-0.581362,-0.228418
-0.674582,2.947513,1.140578,-0.548702,-0.162306
-0.683102,2.947344,1.078978,-0.543105,-0.197973
-0.649883,2.972538,1.132351,-0.562496,-0.177114
-0.650782,2.941023,1.082787,-0.590049,-0.240214
-0.683973,2.975954,1.095609,-0.554318,-0.195909
-0.638756,2.966579,1.067295,-0.593595,-0.171097
-0.646435,2.978815,1.101199,-0.566669,-0.150723
-0.676699,2.971469,1.076071,-0.591997,-0.237037
-0.680158,2.941725,1.060742,-0.544294,-0.171547
-0.645130,2.967664,1.114716,-0.592576,-0.190013
-0.674332,2.980809,1.126475,-0.556294,-0.179412
-0.689944,2.954585,1.047876,-0.577090,-0.236888
-0.700686,2.974900,1.151612,-0.583229,-0.118336
-0.678854,2.952476,1.066726,-0.577355,-0.218615
-0.665187,2.959501,1.127779,-0.556705,-0.189671
-0.625979,2.967066,1.060609,-0.541338,-0.178805
-0.660526,2.972455,1.067145,-0.565654,-0.239956
-0.660624,2.950362,1.143308,-0.560876,-0.109203
-0.660263,2.951795,1.074745,-0.566654,-0.214523
-0.703113,2.974625,1.141184,-0.546438,-0.259610
-0.627439,2.945296,1.057472,-0.599466,-0.176879
-0.659074,2.970898,1.049657,-0.554335,-0.147989
-0.668106,2.973510,1.104679,-0.608137,-0.185949
-0.704026,2.977618,1.108726,-0.535116,-0.173320
-0.662926,2.968523,1.137909,-0.610257,-0.223085
-0.662247,2.951369,1.135005,-0.552963,-0.233790
-0.668550,2.970993,1.055713,-0.577967,-0.158894
-0.614908,2.955047,1.089283,-0.551670,-0.148267
-0.697317,2.941151,1.109798,-0.568960,-0.188484
-0.655211,2.947321,1.119820,-0.571036,-0.139176
-0.662841,2.949352,1.120584,-0.567312,-0.177337
-0.634676,2.949773,1.112749,-0.575344,-0.203806
-0.680366,2.963835,1.148523,-0.561711,-0.212028
-0.649489,2.970327,1.109304,-0.575260,-0.176110
-0.710794,2.972828,1.079945,-0.573906,-0.160512
-0.696869,2.959769,1.128096,-0.541171,-0.172747
-0.629783,2.950831,1.119498,-0.565991,-0.219593
-0.657028,2.936440,1.132213,-0.577712,-0.149190
-0.672323,2.952754,1.167358,-0.578414,-0.128794
-0.628291,2.959078,1.094274,-0.551711,-0.177168
-0.697935,2.951467,1.130603,-0.595011,-0.117379
-0.642999,2.956372,1.077763,-0.571832,-0.173628
-0.672093,2.947976,1.124953,-0.548016,-0.177433
-0.673498,2.944721,1.128265,-0.582460,-0.223239
-0.680254,2.935455,1.150122,-0.587005,-0.147900
-0.646945,2.940103,1.059568,-0.593569,-0.228007
-0.657080,2.935877,1.110575,-0.547958,-0.171736
-0.687641,2.981963,1.108600,-0.573510,-0.181661
-0.664206,2.967844,1.080952,-0.591200,-0.222845
-0.655382,2.931596,1.046183,-0.606932,-0.146964
-0.670819,2.946982,1.075917,-0.559890,-0.121248
-0.633108,2.934660,1.064579,-0.601727,-0.167347
-0.640604,2.948637,1.058016,-0.559792,-0.175378
-0.613096,2.954566,1.105127,-0.554971,-0.196367
-0.651800,2.956911,1.056959,-0.598748,-0.240838
-0.676777,2.983986,1.067393,-0.578259,-0.194991
-0.652708,2.966273,1.120709,-0.600740,-0.188792
-0.667075,2.949385,1.121058,-0.571454,-0.188895
-0.615564,2.933301,1.111116,-0.580420,-0.259352
-0.677937,2.957992,1.054148,-0.568435,-0.196353
-0.643286,2.962959,1.073060,-0.592660,-0.225911
-0.655595,2.944716,1.145551,-0.548992,-0.260227
-0.648750,2.971039,1.140979,-0.587516,-0.181628
-0.624096,2.933323,1.068420,-0.584724,-0.201805
-0.632356,2.948032,1.104624,-0.551088,-0.247569
-0.655382,2.959964,1.148529,-0.565120,-0.234802
-0.650696,2.963504,1.053913,-0.538791,-0.203401
-0.638754,2.932930,1.122340,-0.551696,-0.197959
-0.686894,2.942530,1.126415,-0.546073,-0.206755
-0.627721,2.964591,1.136204,-0.551558,-0.202018
-0.684550,2.969655,1.153531,-0.581645,-0.213435
-0.657489,2.951645,1.134297,-0.545570,-0.156201
-0.677981,2.980567,1.063214,-0.563718,-0.221351
-0.653977,2.970944,1.063610,-0.559883,-0.226883
-0.643953,2.976943,1.071634,-0.598176,-0.201836
-0.692562,2.961795,1.145773,-0.550242,-0.196257
-0.666591,2.959589,1.132294,-0.568603,-0.273972
-0.645943,2.977818,1.086966,-0.582737,-0.212737
-0.689806,2.957991,1.079809,-0.573110,-0.183657
-0.644805,2.949428,1.098119,-0.548469,-0.160285
-0.646021,2.939362,1.135911,-0.578999,-0.192733
-0.652287,2.965854,1.130773,-0.603647,-0.245783
-0.639043,2.962322,1.060091,-0.566672,-0.183155
-0.658342,2.980119,1.091256,-0.542421,-0.139454
-0.698384,2.955822,1.080042,-0.590459,-0.204484
-0.684412,2.951469,1.053725,-0.578994,-0.205422
-0.714813,2.952754,1.070724,-0.573660,-0.213866
-0.645521,2.948356,1.154140,-0.592852,-0.133345
-0.667660,2.959373,1.114148,-0.544171,-0.177679
-0.644401,2.960411,1.128019,-0.565267,-0.269285
-0.675832,2.967580,1.114142,-0.575814,-0.233258
-0.650285,2.958108,1.139087,-0.560532,-0.168169
-0.637900,2.942446,1.073747,-0.566642,-0.194220
-0.625251,2.971535,1.120080,-0.568331,-0.195257
-0.630742,2.956528,1.118188,-0.600526,-0.247169
-0.673280,2.957231,1.155377,-0.583936,-0.181147
-0.676767,2.972422,1.065685,-0.548352,-0.164276
-0.657044,2.967605,1.119680,-0.539922,-0.200193
-0.645401,2.948019,1.132690,-0.572843,-0.159744
-0.668923,2.948284,1.089604,-0.584806,-0.195972
-0.660514,2.979098,1.105622,-0.582808,-0.242429
-0.616576,2.985309,1.060618,-0.582898,-0.153605
-0.651725,2.946234,1.064409,-0.560561,-0.153114
-0.662051,2.958836,1.157234,-0.586030,-0.216037
-0.670215,2.942792,1.050200,-0.559684,-0.162697
-0.677824,2.935240,1.092594,-0.561031,-0.200726
-0.702315,2.974270,1.063381,-0.587222,-0.194838
-0.689632,2.976329,1.086439,-0.571187,-0.179194
-0.648891,2.961726,1.126087,-0.599163,-0.178391
-0.634717,2.963574,1.084480,-0.582059,-0.158405
-0.653816,2.979482,1.043421,-0.543562,-0.168223
-0.689244,2.972766,1.138646,-0.567176,-0.135883
-0.649676,2.943214,1.107539,-0.556813,-0.221236
-0.646672,2.962185,1.075389,-0.603037,-0.215039
-0.660976,2.958374,1.123187,-0.566131,-0.229026
-0.651623,2.940413,1.105254,-0.578516,-0.207363
-0.680047,2.934975,1.059136,-0.565616,-0.225462
-0.697387,2.969713,1.120752,-0.534145,-0.214596
-0.690499,2.960708,1.142937,-0.601934,-0.198235
-0.641141,2.944397,1.107171,-0.540373,-0.181387
-0.644102,2.946301,1.124484,-0.551813,-0.202504
-0.665179,2.954894,1.093004,-0.559772,-0.224965
-0.643955,2.973667,1.138744,-0.559960,-0.166227
-0.662682,2.945750,1.109301,-0.560711,-0.227535
-0.615583,2.962404,1.061921,-0.584692,-0.209706
-0.681998,2.951866,1.089189,-0.598366,-0.220205
-0.619846,2.970230,1.092640,-0.544707,-0.154539
-0.661818,2.956953,1.109746,-0.557825,-0.200823
-0.655469,2.936782,1.085471,-0.580477,-0.175889
-0.705480,2.953310,1.062127,-0.569938,-0.238672
-0.630703,2.975489,1.080548,-0.573399,-0.180870
-0.671381,2.934901,1.145706,-0.564115,-0.106593
-0.678802,2.982142,1.094016,-0.534900,-0.205995
-0.663946,2.941421,1.119370,-0.589157,-0.246984
-0.659309,2.949218,1.118925,-0.575997,-0.187510
-0.620558,2.948772,1.089267,-0.545575,-0.208688
-0.635826,2.956551,1.147343,-0.572280,-0.155610
-0.663000,2.965040,1.169777,-0.539968,-0.171607
-0.694864,2.976033,1.033277,-0.565847,-0.190612
-0.651619,2.971542,1.081623,-0.561020,-0.144581
-0.639907,2.954439,1.110598,-0.552284,-0.200683
-0.630794,2.957291,1.143714,-0.566557,-0.242501
-0.640174,2.979453,1.094266,-0.568368,-0.218074
-0.651253,2.948748,1.138161,-0.546373,-0.160456
-0.631257,2.961914,1.095495,-0.602128,-0.214694
-0.633936,2.972988,1.068126,-0.597057,-0.193388
-0.648781,2.962553,1.135489,-0.590678,-0.215771
-0.626836,2.966315,1.060049,-0.580402,-0.176165
-0.650272,2.943754,1.128701,-0.537563,-0.225151
-0.645055,2.956644,1.115933,-0.570741,-0.226987
-0.674760,2.949263,1.059085,-0.597733,-0.170231
-0.700449,2.960238,1.104147,-0.557355,-0.202556
-0.660820,2.932705,1.090176,-0.588452,-0.203315
-0.672290,2.960895,1.143622,-0.568328,-0.211484
-0.642769,2.937483,1.047418,-0.564654,-0.186919
-0.666019,2.952732,1.072757,-0.589747,-0.228739
-0.639059,2.978032,1.103205,-0.594670,-0.200739
-0.658339,2.959231,1.082742,-0.573613,-0.220973
-0.677471,2.957890,1.046845,-0.581676,-0.179083
-0.677363,2.963279,1.106927,-0.552846,-0.206290
-0.628214,2.961239,1.106371,-0.584025,-0.218908
-0.679991,2.970707,1.059499,-0.573062,-0.232676
-0.662124,2.958570,1.067053,-0.548431,-0.194855
-0.668246,2.951982,1.153050,-0.597969,-0.274224
-0.636425,2.939420,1.120345,-0.550230,-0.236126
-0.663419,2.954012,1.120638,-0.570977,-0.218214
-0.654359,2.946905,1.061357,-0.549193,-0.160650
-0.678480,2.941627,1.058441,-0.576331,-0.187557
-0.639820,2.937296,1.091440,-0.588078,-0.244960
-0.650785,2.974113,1.113677,-0.580695,-0.223595
-0.672073,2.963273,1.126013,-0.579676,-0.169996
-0.619064,2.967766,1.081995,-0.566476,-0.122464
-0.678312,2.966618,1.082355,-0.561521,-0.181319
-0.637075,2.938742,1.100762,-0.585140,-0.202743
-0.641525,2.948397,1.050968,-0.564024,-0.171734
-0.655873,2.940817,1.082599,-0.544584,-0.157712
-0.679217,2.960914,1.115799,-0.598099,-0.219359
-0.665927,2.976496,1.099987,-0.548606,-0.229320
-0.642842,2.933539,1.063432,-0.543893,-0.270444
-0.623260,2.954665,1.059968,-0.585404,-0.146943
-0.640832,2.963441,1.064929,-0.593879,-0.226787
-0.631764,2.948021,1.140641,-0.563604,-0.163920
-0.641326,2.956582,1.050202,-0.582523,-0.239677
-0.625996,2.958452,1.147239,-0.553196,-0.194671
-0.667615,2.959099,1.080706,-0.568875,-0.167444
-0.697437,2.925425,1.081437,-0.600596,-0.170332
-0.626831,2.972579,1.153427,-0.563399,-0.187950
-0.628561,2.960655,1.138863,-0.584811,-0.249612
-0.654336,2.958467,1.052177,-0.578292,-0.205829
-0.668082,2.927958,1.057959,-0.596772,-0.200086
-0.686850,2.947714,1.093843,-0.564303,-0.184807
-0.617561,2.947133,1.065808,-0.599978,-0.192539
-0.656798,2.958545,1.077241,-0.586888,-0.191028
-0.661983,2.946267,1.110693,-0.563158,-0.200227
-0.621996,2.969979,1.077810,-0.554573,-0.244844
-0.654111,2.952140,1.062382,-0.573189,-0.193889
-0.714458,2.967231,1.081798,-0.570439,-0.257087
-0.651042,2.946029,1.142159,-0.582481,-0.147267
-0.621384,2.974426,1.093167,-0.559987,-0.153444
-0.678492,2.966231,1.063722,-0.559523,-0.167446
-0.671841,2.969668,1.143844,-0.548398,-0.177317
-0.617692,2.958394,1.102562,-0.584012,-0.225927
-0.686685,2.964418,1.119280,-0.576787,-0.226153
-0.662494,2.965402,1.106876,-0.561367,-0.199565
-0.638714,2.961565,1.138540,-0.542749,-0.236893
-0.659335,2.941471,1.076092,-0.584437,-0.233265
-0.683949,2.969065,1.075037,-0.592707,-0.128347
-0.654943,2.947357,1.045745,-0.558610,-0.198203
-0.648391,2.952362,1.125385,-0.540678,-0.203669
-0.647230,2.936278,1.081841,-0.563286,-0.191184
-0.667864,2.934896,1.119362,-0.538561,-0.176257
-0.627476,2.938955,1.061124,-0.610067,-0.190646
-0.666714,2.967881,1.132250,-0.585142,-0.177414
-0.637690,2.943100,1.125529,-0.561001,-0.193610
-0.668408,2.961835,1.138759,-0.584787,-0.206974
-0.654102,2.933293,1.067404,-0.563821,-0.235572
-0.632091,2.941439,1.095450,-0.579901,-0.225892
-0.624984,2.947954,1.127169,-0.555031,-0.186986
-0.645716,2.968366,1.102784,-0.565515,-0.159487
-0.678835,2.944797,1.110826,-0.596015,-0.249211
-0.661421,2.943495,1.092342,-0.606823,-0.201634
-0.627925,2.960170,1.052967,-0.582887,-0.199875
-0.678830,2.943991,1.101946,-0.545280,-0.155401
-0.651257,2.976159,1.109050,-0.582617,-0.188712
-0.655247,2.935175,1.057526,-0.571693,-0.197365
-0.673851,2.942120,1.057955,-0.554290,-0.152750
-0.679105,2.937765,1.122805,-0.566933,-0.175686
-0.651451,2.940138,1.081109,-0.598104,-0.193646
-0.696424,2.960950,1.126133,-0.590773,-0.201313
-0.663770,2.962380,1.145588,-0.565101,-0.193720
-0.646091,2.979913,1.086069,-0.581874,-0.243336
-0.660473,2.967192,1.064698,-0.584240,-0.200105
-0.665323,2.966537,1.090501,-0.563606,-0.272361
-0.679349,2.952385,1.056910,-0.566638,-0.242101
-0.671228,2.953287,1.084831,-0.571321,-0.159703
-0.626698,2.954757,1.069955,-0.598157,-0.225799
-0.693008,2.935321,1.145962,-0.552693,-0.168403
-0.683704,2.957747,1.153855,-0.606969,-0.156674
-0.644260,2.933124,1.069470,-0.586703,-0.173144
-0.674396,2.980772,1.082798,-0.562810,-0.175468
-0.674462,2.941056,1.107650,-0.552633,-0.153531
-0.665139,2.962199,1.080856,-0.589881,-0.115866
-0.622331,2.948403,1.057686,-0.584817,-0.216280
-0.643212,2.939793,1.105966,-0.571960,-0.169216
-0.692171,2.969542,1.079844,-0.548223,-0.226149
-0.613387,2.960026,1.102450,-0.557275,-0.186116
-0.675719,2.943535,1.078388,-0.552020,-0.257771
-0.704741,2.960025,1.141665,-0.547788,-0.258530
-0.697901,2.981241,1.131745,-0.564053,-0.159679
-0.643405,2.951403,1.082621,-0.578974,-0.233404
-0.659837,2.961966,1.079182,-0.547192,-0.171417
-0.701172,2.944501,1.098708,-0.583703,-0.145753
-0.636686,2.949605,1.124151,-0.574498,-0.167966
-0.614224,2.957547,1.133757,-0.579735,-0.098690
-0.691853,2.968577,1.091812,-0.590100,-0.179219
-0.669394,2.963888,1.062666,-0.598504,-0.194856
-0.648304,2.970690,1.058210,-0.590127,-0.198401
-0.637965,2.951465,1.122453,-0.596852,-0.123464
-0.644365,2.957299,1.082601,-0.597433,-0.246833
-0.662347,2.965292,1.084942,-0.569242,-0.239690
-0.665821,2.968613,1.066601,-0.577404,-0.214434
-0.679072,2.928810,1.105114,-0.578796,-0.248164
-0.635241,2.975256,1.102437,-0.542552,-0.217070
-0.665977,2.947758,1.045059,-0.547344,-0.224611
-0.688672,2.984505,1.050070,-0.561044,-0.180792
-0.621266,2.937577,1.078268,-0.557899,-0.139492
-0.668599,2.936502,1.073841,-0.578106,-0.226988
